13,Hidalgo,27,Huehuetla,1,Huehuetla,92,8,109,52,57,7,3,4,102,49,53,100,47,53,87,42,45,82,38,44,77,36,41,3,3,0,12,4,8,14,7,7,5,4,*,5,*,3,16,8,8,25,22,11,11,91.23,27,63,19,2.91,95,46,49,14,6,8,87,43,44,13,4,9,49,23,26,*,0,*,48,23,25,49,*,48,88,7,3,*,*,*,*,*,*,102,*,*,0,0,0,0,0,0,0,5,*,3,*,0,*,0,0,0,16,4,12,15,4,11,15,9,6,13,6,7,*,0,*,17,9,8,17,9,8,6.4,6.71,6.14,40,29,11,47,13,34,39,28,11,*,*,0,31,78,0,*,0,77,28,46,13,82,23,0,3,31,22,9,109,81,28,32,*,*,*,*,*,*,109,3.52,30,0,16,14,3,12,15,1.17,30,0,20,10,30,30,0,20,4,21,24,17,4,5,5,12,12,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,9,41,22,19,*,*,0,40,21,19,39,21,18,32,17,15,31,17,14,30,17,13,*,0,*,7,4,3,7,3,4,*,0,*,*,0,*,4,3,*,8,7,4,3,115.79,10,24,7,3.07,38,20,18,3,*,*,38,20,18,*,*,0,17,8,9,0,0,0,17,8,9,17,0,17,31,*,*,0,0,*,0,0,0,39,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,9,3,6,10,4,6,*,*,0,*,*,0,0,0,0,9,6,3,9,5,4,6.71,7.24,6.07,17,13,4,15,4,11,17,13,4,0,0,0,10,31,0,*,0,30,10,18,4,40,*,0,0,13,10,3,41,33,8,13,*,*,*,*,*,*,41,3.15,12,*,8,5,3,*,8,1.11,13,0,10,3,13,13,0,10,3,8,9,10,4,*,*,4,6,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,10,71,42,29,*,*,0,70,41,29,65,38,27,55,32,23,50,28,22,48,26,22,7,4,3,8,5,3,9,6,3,5,4,*,*,*,0,8,6,*,16,7,4,3,144.83,21,45,5,3.17,71,42,29,0,0,0,64,37,27,0,0,0,4,*,3,0,0,0,4,*,3,4,0,4,17,*,*,0,0,0,0,0,0,69,3,*,*,0,0,0,0,0,0,*,*,0,*,*,*,0,0,0,6,3,3,8,4,4,6,3,3,*,*,*,*,*,0,17,10,7,15,8,7,7.76,7.78,7.73,26,23,3,29,9,20,17,14,3,9,9,0,32,39,0,7,0,32,22,23,10,64,6,0,*,18,14,4,71,60,11,19,*,*,*,*,*,*,71,3.94,17,0,10,8,*,7,9,1.39,18,0,18,0,18,18,0,18,0,14,18,11,7,*,*,6,11,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,11,43,24,19,3,*,*,40,22,18,39,22,17,32,18,14,28,15,13,27,14,13,*,0,*,7,4,3,10,6,4,4,3,*,*,*,0,8,5,3,10,4,*,*,126.32,15,25,3,3.57,30,15,15,13,9,4,34,18,16,5,4,*,7,3,4,0,0,0,7,3,4,7,0,7,29,*,*,*,0,0,0,0,0,40,*,0,*,*,*,0,0,0,0,*,*,0,*,*,0,0,0,0,6,3,3,5,*,3,3,*,*,*,0,*,*,0,*,7,4,3,9,6,3,8.22,8.93,7.33,13,11,*,19,7,12,13,11,*,0,0,0,6,37,0,4,0,37,12,19,*,16,*,0,24,8,7,*,43,40,3,10,*,*,*,*,*,*,43,5.38,8,0,3,5,0,*,6,1.23,8,0,8,0,8,8,0,8,0,3,8,6,4,0,*,*,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,12,37,17,20,4,*,3,33,16,17,32,16,16,25,13,12,24,13,11,21,10,11,*,0,*,7,3,4,5,*,3,*,0,*,3,3,0,6,3,3,8,*,0,*,85,13,22,*,1.92,26,12,14,11,5,6,28,14,14,3,*,*,3,*,*,0,0,0,3,*,*,3,0,3,5,0,0,0,0,0,0,0,0,37,*,0,*,0,0,0,0,0,0,3,3,0,*,*,0,0,0,0,*,0,*,*,0,*,3,*,*,4,*,3,*,0,*,5,3,*,8,6,*,9,11,6.64,13,9,4,12,4,8,13,9,4,0,0,0,*,35,0,*,0,34,12,11,*,37,0,0,0,10,6,4,37,19,18,13,*,*,*,*,*,*,37,3.7,9,*,5,5,3,*,6,1.06,10,0,10,0,10,10,0,10,0,4,8,7,3,*,3,5,8,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,13,38,20,18,*,*,*,36,19,17,35,19,16,28,16,12,25,13,12,21,10,11,*,0,*,7,3,4,9,6,3,3,3,0,4,3,*,3,*,*,9,4,*,*,111.11,13,24,*,2.5,26,16,10,9,3,6,29,16,13,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,11,6,5,9,4,5,10.2,10.15,10.25,14,10,4,14,6,8,13,9,4,*,*,0,9,28,0,*,0,27,9,16,3,32,6,0,0,11,5,6,38,21,17,11,*,*,*,*,*,*,38,3.45,9,0,4,5,*,*,5,1.27,9,0,8,*,9,9,0,8,0,4,7,7,4,*,4,4,5,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,14,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,15,42,18,24,0,0,0,42,18,24,41,17,24,36,13,23,33,13,20,31,12,19,*,*,0,4,3,*,6,*,4,3,0,3,*,*,*,11,5,6,17,*,*,*,75,9,31,*,1.52,42,18,24,0,0,0,41,17,24,0,0,0,9,4,5,0,0,0,9,4,5,9,0,9,24,*,*,0,0,0,0,0,0,41,*,*,0,0,0,0,0,0,0,*,*,*,7,3,4,0,0,0,3,0,3,3,0,3,3,*,*,3,3,0,0,0,0,7,*,5,11,5,6,8.76,9.92,7.94,13,9,4,23,4,19,13,9,4,0,0,0,12,29,0,*,0,28,19,16,*,42,0,0,0,10,7,3,42,36,6,11,*,*,*,*,*,*,42,4.2,8,*,3,6,*,*,6,1.24,9,0,9,0,9,9,0,9,0,*,8,9,3,*,*,3,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,16,15,5,10,0,0,0,15,5,10,15,5,10,11,*,9,10,*,8,9,*,7,0,0,0,4,3,*,4,*,*,*,0,*,*,0,*,0,0,0,3,5,*,4,50,5,5,5,4.33,13,4,9,*,*,*,15,5,10,0,0,0,5,*,4,0,0,0,5,*,4,5,0,5,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,*,0,*,*,0,*,*,0,*,3,0,3,0,0,0,0,0,0,4,*,*,8.9,11.5,8.25,5,*,4,6,*,5,5,*,4,0,0,0,7,8,0,4,0,4,3,4,4,15,0,0,0,5,*,3,15,6,9,6,*,*,*,*,*,*,15,3,5,0,*,3,0,0,5,0.5,5,0,5,0,5,5,0,5,0,0,5,5,0,*,*,3,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,17,18,8,10,0,0,0,18,8,10,18,8,10,17,8,9,15,6,9,14,6,8,0,0,0,*,0,*,3,*,*,*,*,0,*,0,*,3,*,*,3,5,*,3,80,3,13,*,3,17,8,9,*,0,*,18,8,10,0,0,0,9,4,5,0,0,0,9,4,5,9,0,9,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,6,*,5,5,*,4,*,0,*,*,0,*,0,0,0,*,*,0,*,*,*,5.15,8,3.89,7,5,*,10,3,7,7,5,*,0,0,0,3,15,0,0,0,15,8,7,*,18,0,0,0,5,*,3,18,7,11,5,*,*,*,*,*,*,18,3.6,5,0,*,3,*,*,3,1.13,5,0,5,0,5,5,0,5,0,*,5,3,*,*,0,*,4,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,18,122,65,57,7,4,3,115,61,54,107,56,51,91,46,45,82,41,41,77,38,39,10,7,3,14,8,6,20,12,8,9,5,4,5,3,*,12,7,5,31,13,6,7,114.04,40,73,9,2.42,115,61,54,4,*,*,106,55,51,0,0,0,36,16,20,*,*,0,35,15,20,36,*,35,74,5,*,*,*,*,0,*,*,115,4,3,*,0,0,0,*,0,*,4,3,*,3,*,*,0,0,0,11,5,6,11,6,5,15,6,9,12,4,8,*,*,0,12,6,6,29,16,13,7.6,8.05,7.15,43,33,10,48,13,35,43,33,10,0,0,0,18,104,0,12,0,93,36,50,5,102,17,0,*,31,23,8,122,105,17,32,*,*,*,*,*,*,122,3.94,30,0,19,11,6,9,15,1.4,29,*,28,*,30,30,0,27,*,10,22,15,9,3,6,6,17,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,19,11,5,6,0,0,0,11,5,6,9,4,5,7,3,4,7,3,4,6,3,3,3,*,*,*,*,0,*,*,0,0,0,0,*,0,*,*,0,*,4,*,*,0,83.33,4,6,*,2,10,5,5,*,0,*,8,4,4,*,0,*,*,0,*,0,0,0,*,0,*,*,0,*,3,0,0,0,0,0,0,0,0,11,*,*,*,0,0,0,0,0,0,*,0,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,0,0,0,3,*,*,10.83,11.67,10,4,3,*,3,0,3,4,3,*,0,0,0,0,11,0,5,0,6,*,6,0,6,5,0,0,3,*,*,11,3,8,3,*,*,*,*,*,*,11,3.67,*,*,*,*,*,0,*,1,3,0,3,0,3,3,0,3,0,0,3,*,*,0,*,*,3,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,20,49,25,24,*,*,0,48,24,24,45,22,23,37,17,20,33,14,19,31,13,18,3,*,*,8,5,3,10,7,3,4,3,*,*,*,*,5,*,3,14,10,5,5,104.17,16,24,9,2.55,47,25,22,*,0,*,42,22,20,3,0,3,6,0,6,0,0,0,6,0,6,6,0,6,11,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,*,*,*,3,*,*,0,0,0,3,*,*,3,*,*,9,4,5,*,0,*,4,3,*,4,*,3,11,5,6,7.88,8.14,7.68,17,10,7,20,7,13,17,10,7,0,0,0,11,38,0,5,0,33,13,13,11,36,9,0,4,16,9,7,49,30,19,18,*,*,*,*,*,*,49,3.06,16,0,8,8,4,*,11,1.04,16,0,16,0,16,16,0,16,*,7,13,9,5,4,4,5,10,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,21,53,18,35,5,*,4,48,17,31,46,16,30,39,15,24,34,12,22,30,11,19,4,*,3,5,*,4,7,4,3,5,3,*,4,*,3,6,*,4,17,4,*,3,51.43,19,31,3,1.71,51,18,33,*,0,*,45,15,30,0,0,0,9,4,5,0,0,0,9,4,5,9,0,9,32,0,0,0,0,0,0,0,0,53,*,*,0,0,0,0,0,0,0,4,*,3,4,*,3,0,0,0,5,*,4,5,*,4,*,0,*,4,*,*,*,*,*,5,*,3,14,5,9,9.47,10.36,9,20,10,10,19,5,14,20,10,10,0,0,0,0,14,0,11,0,3,12,20,7,49,*,0,0,12,8,4,53,33,20,15,*,*,*,*,*,*,53,4.42,12,0,6,6,*,4,7,1.47,12,0,12,0,12,12,0,12,*,7,11,11,3,5,5,7,7,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,22,60,30,30,3,*,*,57,28,29,55,26,29,50,23,27,47,21,26,44,18,26,*,*,0,5,3,*,7,4,3,3,*,*,3,3,0,9,5,4,15,11,3,8,100,13,38,9,3.26,51,25,26,9,5,4,52,24,28,*,*,*,23,9,14,0,0,0,23,9,14,23,0,23,50,0,0,0,0,0,0,0,0,60,*,*,0,0,0,0,0,0,0,3,3,0,*,*,*,0,0,0,6,*,5,6,*,5,7,3,4,8,*,7,*,*,0,6,5,*,17,8,9,8.06,9.05,7.27,23,16,7,27,7,20,22,15,7,*,*,0,13,47,0,10,0,37,23,18,9,60,0,0,0,15,8,7,60,34,26,15,*,*,*,*,*,*,60,4,14,0,6,7,*,4,8,1.46,13,0,9,4,13,13,0,9,0,10,13,11,4,5,*,5,10,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,23,14,9,5,0,0,0,14,9,5,14,9,5,9,5,4,8,4,4,8,4,4,*,*,0,4,3,*,4,3,*,*,*,0,0,0,0,0,0,0,3,0,0,0,180,6,8,0,4,12,8,4,*,*,*,13,8,5,*,*,0,*,*,0,0,0,0,*,*,0,*,0,*,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,0,0,0,*,0,*,0,0,0,*,*,0,4,*,*,9.38,9.5,9.25,6,4,*,3,*,*,6,4,*,0,0,0,*,13,0,6,0,7,*,8,0,14,0,0,0,4,*,3,14,3,11,4,*,*,*,*,*,*,14,3.5,4,0,*,*,0,*,*,1.17,4,0,4,0,4,4,0,4,0,*,4,3,*,*,*,*,*,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,92,24,73,33,40,3,*,*,70,32,38,67,32,35,57,25,32,52,23,29,43,20,23,3,0,3,10,7,3,11,7,4,5,*,3,9,3,6,12,6,6,24,4,*,*,82.5,21,49,3,2.71,70,32,38,*,*,*,64,31,33,0,0,0,23,10,13,0,0,0,4,*,3,23,0,4,45,7,4,3,0,0,0,*,0,66,*,0,*,0,0,0,0,0,0,9,3,6,6,4,*,0,0,0,10,*,8,9,*,7,4,*,3,10,6,4,3,3,0,12,6,6,12,5,7,7.12,7.65,6.69,20,13,7,37,12,25,19,12,7,*,*,0,0,71,0,3,0,68,27,28,*,73,0,0,0,14,12,*,73,62,11,16,*,*,*,*,*,*,73,5.21,14,0,5,9,0,3,11,1.43,13,0,13,*,14,14,0,12,*,8,11,9,5,*,*,3,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,1,176,74,102,8,5,3,168,69,99,162,69,93,139,60,79,122,56,66,112,51,61,8,*,7,21,8,13,32,11,21,17,4,13,10,5,5,23,14,9,46,23,10,13,72.55,54,104,18,2.91,155,66,89,21,8,13,147,61,86,14,7,7,101,48,53,3,0,3,98,48,50,101,3,98,171,8,6,*,0,0,0,0,0,168,3,0,3,0,0,0,0,0,0,8,5,3,4,*,*,0,0,0,35,13,22,34,13,21,13,4,9,13,8,5,4,*,3,25,11,14,28,17,11,6.54,7.27,5.92,57,41,16,82,19,63,50,36,14,7,5,*,23,153,0,11,0,142,58,66,15,170,6,0,0,43,34,9,176,156,20,43,*,*,*,*,*,*,176,4.09,43,0,17,26,5,12,26,1.28,42,*,43,0,42,42,*,42,6,28,34,28,5,*,7,10,19,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,2,153,69,84,8,*,6,144,67,77,138,63,75,115,53,62,106,49,57,96,45,51,8,4,4,21,10,11,24,11,13,9,4,5,10,4,6,27,11,16,44,10,3,7,82.14,46,98,8,2.1,141,65,76,10,3,7,132,58,74,*,*,0,65,36,29,0,0,0,64,36,28,65,0,64,131,4,*,*,0,*,0,0,0,148,*,*,0,0,0,0,0,0,0,8,4,4,4,*,3,0,0,0,21,8,13,22,10,12,10,5,5,9,4,5,4,*,*,23,13,10,33,13,20,7.55,7.27,7.79,54,39,15,61,14,47,51,37,14,3,*,*,16,137,0,11,0,126,42,60,13,141,11,0,0,39,30,9,153,129,24,39,*,*,*,*,*,*,153,3.92,39,0,21,18,9,9,21,1.38,37,*,35,4,38,38,*,33,5,19,31,19,4,4,7,6,18,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,4,52,27,25,3,3,0,49,24,25,47,23,24,43,22,21,40,20,20,36,18,18,*,*,*,4,*,3,5,*,3,3,*,*,4,*,*,11,8,3,17,*,*,*,108,12,40,0,2.14,49,26,23,3,*,*,44,22,22,3,*,*,28,11,17,0,0,0,27,10,17,28,0,27,52,0,0,0,0,0,0,0,0,52,*,*,0,0,0,0,0,0,0,4,*,*,3,*,*,0,0,0,3,*,*,*,*,0,4,*,*,4,*,3,*,*,*,6,*,5,19,11,8,10.13,10.2,10.05,23,16,7,20,6,14,20,14,6,3,*,*,13,39,0,0,8,33,16,23,4,52,0,0,0,11,8,3,52,41,11,11,*,*,*,*,*,*,52,4.73,11,0,4,7,*,*,7,1.24,11,0,11,0,11,11,0,11,*,7,9,7,4,*,3,4,7,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,5,129,59,70,4,*,*,125,57,68,120,54,66,100,44,56,88,38,50,78,35,43,6,3,3,19,10,9,27,15,12,12,6,6,10,3,7,21,9,12,41,6,*,4,84.29,41,84,4,2.38,108,52,56,20,7,13,112,51,61,8,3,5,60,25,35,0,0,0,60,25,35,60,0,60,105,3,*,*,*,0,0,0,0,126,*,*,*,0,0,0,0,0,0,9,*,7,3,*,*,0,0,0,21,9,12,20,9,11,7,*,5,12,6,6,*,0,*,15,6,9,27,13,14,7.65,7.84,7.5,43,31,12,57,13,44,38,27,11,5,4,*,17,112,0,9,*,105,39,56,5,126,0,0,3,30,23,7,129,106,23,32,*,*,*,*,*,*,129,4.3,29,0,11,18,*,6,21,1.26,29,0,29,0,29,29,0,29,*,14,28,20,6,5,8,9,15,*
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,6,11,7,4,*,*,0,9,5,4,7,4,3,6,3,3,6,3,3,6,3,3,*,*,*,*,*,0,0,0,0,0,0,0,0,0,0,*,0,*,3,0,0,0,175,5,6,0,1.33,10,7,3,*,0,*,7,4,3,0,0,0,*,*,*,0,0,0,*,*,*,*,0,*,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,*,0,*,3,*,*,11.5,11.67,11.33,4,3,*,*,0,*,4,3,*,0,0,0,5,6,0,0,5,*,*,5,0,11,0,0,0,3,3,0,11,11,0,4,*,*,*,*,*,*,11,3.67,3,0,*,*,*,0,*,1.1,3,0,3,0,3,3,0,3,0,*,*,*,*,*,0,*,*,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,7,67,32,35,3,*,*,64,31,33,61,29,32,48,25,23,45,23,22,40,21,19,5,*,3,11,4,7,10,5,5,3,*,*,5,*,3,12,7,5,19,3,*,*,91.43,22,42,3,2.61,60,31,29,7,*,6,58,29,29,3,0,3,26,16,10,*,0,*,25,16,9,26,*,25,63,3,3,0,0,0,0,0,0,63,*,*,0,0,0,0,0,0,0,5,*,3,*,*,*,0,0,0,4,*,*,4,*,*,6,3,3,10,5,5,0,0,0,11,7,4,8,3,5,7.34,7.15,7.52,23,21,*,25,4,21,22,20,*,*,*,0,*,65,0,6,0,62,13,34,*,64,3,0,0,15,14,*,67,63,4,15,*,*,*,*,*,*,67,4.47,15,0,9,6,0,5,10,1.37,12,3,14,*,15,15,0,11,*,6,12,9,4,*,3,4,5,0
13,Hidalgo,27,Huehuetla,1,Huehuetla,105,8,67,30,37,*,*,0,66,29,37,66,29,37,60,26,34,56,25,31,50,21,29,*,*,0,4,*,3,7,*,5,4,*,3,6,4,*,11,3,8,21,8,4,4,81.08,11,49,7,1.97,66,30,36,*,0,*,65,28,37,*,*,0,50,23,27,*,0,*,49,23,26,50,*,49,64,*,*,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,4,*,4,*,3,0,0,0,14,7,7,14,7,7,5,*,4,6,3,3,3,*,*,10,6,4,16,5,11,7.05,6.72,7.32,30,18,12,30,8,22,27,15,12,3,3,0,17,50,0,0,0,50,31,21,8,67,0,0,0,14,10,4,67,52,15,14,*,*,*,*,*,*,67,4.79,14,0,4,10,*,3,9,1.31,13,*,14,0,14,14,0,13,*,7,12,9,*,*,0,4,7,0
